listing_id,list_date,status,address,suburb,city,region,agency_name,agent_name,property_type,bedrooms,bathrooms,parking_spaces,source_site,URL,Scraped At,Full Description,Page Views,rent_nzd,rent_period
5456807368,05/08/2025,active,"27 Boyes Avenue, Whenuapai, Waitakere City, Auckland",Whenuapai,Waitakere City,Auckland,The Rent Shop Ltd,The Rent Shop Hobsonville,Home,2,1,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/waitakere-city/whenuapai/listing/5456807368,2025-08-05T17:36:17.207138+00:00,"Packed and Ready to Go!
Looking for a warm and homely 2 bedroom, 1 bathroom home with a rear entertainment area and one off-street parking space? 
The living area is open and airy, filled with natural light and ample space plus the Heatpump for these cold winter nights. The modern kitchen features generous cupboard and bench space, as well as a dishwasher. Additionally, there is a separate toilet.
Upstairs you will find two spacious bedrooms with triple closet space, central heating (accommodating for the summer nights) as well as a modern bathroom with all the amenities you need. 
Outside, the rear entertainment area with access to one off-street parking space, you'll never have to worry about finding a spot on the street.
This home is ideally located close to all the amenities you need, including shops, Schools and Daycare, Dining (Parkhouse Cafe), and public transportation easy access to motorways, close to Hobsonville Point walkways, restaurants, cafes and parks and Westgate Shopping Centre. Don't miss out on the chance to make this your new home sweet home! 
Suitable up to 3 tenants
Pets neg (No Dogs)
No Smokers
Total Move in Costs: $2850 (Includes: four weeks’ bond, plus first weeks rent).
You must view the property for your application to be considered
To book a viewing, please click on the ""Book a Viewing"" button. Alternatively please visit: https://therentshop.co.nz to register your details. It is important you register your details for a viewing so we can keep you updated, as inspections maybe cancelled if there are no attendees registered.
",197,570,weekly
5456777307,05/08/2025,active,"6/112 Horsham Downs Road , Rototuna, Hamilton, Waikato",Rototuna,Hamilton,Waikato,"PENGUINS PROPERTY MANAGEMENT, (Licensed: REAA 2008)",Chris Chen,Home,3,2,2,trademe,https://www.trademe.co.nz/a/property/residential/rent/waikato/hamilton/rototuna/listing/5456777307,2025-08-05T17:36:19.989102+00:00,"If you are interested in this property, please do the following:
Step 1:Book a viewing, please follow the below link, https://bookme.tenant.co.nz/tps8635
Step 2: Complete an application form for all adult occupants (18+). Link to applications: http://www.tpsportal.co.nz/tenancy_application/tps8635
This home features:
Architecturally designed and thoughtfully inspired, this exceptional property offers a seamless blend of style, space, and sophistication, complete with a single garage, redefines what luxury unit living can be.
Spacious open-plan living & dining areas, complemented by soaring high ceilings that enhance the sense of space and light, flow effortlessly into an inviting outdoor deck area, which is perfect for alfresco dining, relaxation, or entertaining.
A gourmet kitchen featuring a stunning kitchen island, high-quality appliances, and abundant storage, making it the heart of the home.
Generously sized bedrooms, each offering a serene retreat for relaxation.
Single garaging with internal access plus one off street parking. 
Two heat pumps make sure your all year comfort. 
Great location and school zones, walking distance to Rototuna Shopping Centre, Horsham Downs Village, supermarket, cafes, restaurants, zoned for Te Totara Primary, Rototuna Junior & High School.
No pets or smokers.
A 12 Months fixed tenancy is required!
TOTAL MOVING IN COST: 4 Weeks bond + 2 weeks rent in advance
",134,720,weekly
5456746696,05/08/2025,active,"94A Jack Hanley Drive, Hanley's Farm, Jacks Point, Queenstown-Lakes, Otago",Jacks Point,Queenstown Lakes,Otago,"Bayleys Property Management Central Otago, (Licensed: REAA 2008)",Stella McRae,Home,1,1,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/otago/queenstown-lakes/jacks-point/listing/5456746696,2025-08-05T17:36:23.113750+00:00,"With its convenient location and a host of amenities nearby, this home is perfect for singles or couples.
The bedroom is complemented by a built-in wardrobe, ensuring that tidiness and organisation are at your fingertips. Adjoining the bedroom is an impeccable ensuite, providing a private retreat for relaxation and convenience. In addition, the home features a built-in laundry cupboard, designed to keep chores out of sight while maximising your living space.
An off-street parking space ensures your vehicle is securely parked while adding convenience to your lifestyle. Take a leisurely stroll to the nearby parks, or embark on invigorating walks or cycling adventures along the picturesque tracks that surround the area. 
In terms of practicality, this property boasts proximity to essential services, including a medical centre and pharmacy. Living here means that your day-to-day needs are well catered for, allowing you to enjoy a balanced lifestyle where everything you need is within easy reach.
Furnishing: fridge, washing machine
Heating: heat pump
Parking: one off-street park
Rent: $525 -- Bond $2,100 -- Total move-in costs: $2,625
Available 28th August 2025
",134,525,weekly
5398013588,01/07/2025,active,"7/8 Arney Road, Ranui, Waitakere City, Auckland",Ranui,Waitakere City,Auckland,"Ray White Swanson, (Licensed: REAA 2008)",Ruth J Manley,Townhouse,3,2,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/waitakere-city/ranui/listing/5398013588,2025-08-05T17:36:23.222415+00:00,"To VIEW or to BOOK A VIEWING - please use this link - https://apply.tenant.co.nz/6437432?r=https%3A%2F%2Frwswanson.co.nz%2Fproperties%2Fresidential-for-rent%2Fwaitakere-city%2Franui-0612%2Fhouse%2F3324682
This 3 level townhouse screams comfort and easy living.
It's well designed with practicality in mind. Spread across 3 levels this spacious townhouse offers 3 double bedrooms all with amazing wardrobe space, a study nook, 2 gorgeous bathrooms and a convenient toilet located on the ground floor for guests.
With open plan living and a beautiful modern kitchen located in the heart of the house - Chefs of the family will just fall in love. 
This sun drenched townhouse has great indoor/outdoor flow.
*This property is low maintenance with only gardens to care for.
*Sun drenched corner unit 
*Includes one carpark - back gate access
*2x Heat Pumps
*Paved patio + deck
Walking distance to Ranui shops, local transportation, schools and parks -  you can't go wrong. 
Rent: $650pw
Bond: $2600
Total move in costs $3900
",278,650,weekly
5456738562,05/08/2025,active,"4/128 Onewa Road, Northcote, North Shore City, Auckland",Northcote,North Shore City,Auckland,"Crockers Property Management Ltd, (Licensed: REAA 2008)",Amanda Wang,Home,3,2,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/north-shore-city/northcote/listing/5456738562,2025-08-05T17:36:25.757579+00:00,"Available: 18/08/2025
** If you are interested, please arrange a viewing and then submit your application via the following link - https://renti.co/browse/crockers (please copy and paste this link).
If you love a sea view and want to live close to the city, this one is for you. This three bedroom with two bathroom townhouse Perfectly positioned to capture glimpses of the water and the sparkle of the city skyline, this stunning, architecturally designed home offers the ultimate blend of style, space, and functionality. Step inside and be impressed by the attention to detail and quality finishes throughout. From the luxury SMEG kitchen appliances and Italian Piralla tapware, to double glazing, full insulation, and LED downlights—every element has been thoughtfully chosen to enhance everyday living. On the ground floor, you'll find a master bedroom complete with its own ensuite, offering flexibility for multi-generational living, guests, or added privacy for household members. Whether entertaining or unwinding, the layout is designed to support a comfortable, modern lifestyle and make the most of its elevated position and beautiful outlook. Located just minutes from Birkenhead Shopping Centre, Northcote Mall, top schools, local cafes, and excellent transport links, this home puts everything you need right at your doorstep. The Auckland CBD is just a short drive away, making daily commutes fast and easy.
** COST TO MOVE IN:
One week's rent in advance and a Bond of 4 weeks' rent.
Please drive by to view the exterior, but please do not enter the grounds of the property.
If you are interested, please book to view the interior.
",79,950,weekly
5456776916,05/08/2025,active,"6/30 Aberdeen Street, City Centre, Christchurch City, Canterbury",City Centre,Christchurch City,Canterbury,Quinovic Riccarton,Quinovic Riccarton,Home,2,2,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/canterbury/christchurch-city/city-centre/listing/5456776916,2025-08-05T17:36:30.293544+00:00,"Conveniently situated in the CBD, this near new 3 storey townhouse is an easy stroll into the heart of Christchurch. 
Light and bright with an easy care section, this space is perfect for those who lead a busy life and look forward to relaxing in their home over the weekends. 
Property Features:
o	Stylish new build in a very central location
o	Two heat Pumps
o	Dishwasher
o	Two double bedrooms
o	One bedroom has an ensuite
o	Main bathroom adjacent to second bedroom
o	Open-plan kitchen/dining/living spaces
o	Easy-care courtyard-style outdoor living area
o	Neutral, modern decor throughout 
o      This property is UNFURNISHED
o      Generous free street parking adjacent to the units is available
12 Month fixed term tenancy 
Sorry pets are NOT permitted at this property
To view this property please book a viewing via renti
",261,495,weekly
5456863799,05/08/2025,active,"88 Cameron Way, Makarau, Rodney, Auckland",Makarau,Rodney,Auckland,Kowhai Coast Property Management Limited,Jules Wigley,Home,4,2,4,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/rodney/makarau/listing/5456863799,2025-08-05T17:36:30.411265+00:00,"Please note: This property is currently for sale and is offered on a periodic tenancy only to start. Rent has been heavily reduced to reflect this, and tenants must allow reasonable access for real estate viewings with notice.
Set in a quiet sub-division just 30 minutes from Warkworth, this beautifully designed family home offers modern living with all the extras — space, style, and a peaceful rural outlook.
Step inside to a large open-plan living area with a stunning kitchen, complete with a huge  pantry and quality appliances. The layout flows into a separate media room, perfect for family movie nights or a quiet escape. Just off the living area is a smartly designed laundry and mudroom, making this a practical and functional home all year round.
There’s also a handy office nook near the entrance, ideal for working from home, and the whole home is kept comfortable with central heating throughout.
The accommodation wing features four spacious bedrooms with built-in wardrobes, including a master suite with a walk-in robe, ensuite, and access to the backyard. A modern family bathroom completes the home.
Outside is all about space and tranquillity, with a large, flat lawn, internal access tandem garage, and plenty of off-street parking.
Key features include:
4 double bedrooms + office nook
2 bathrooms (including ensuite)
Open-plan living + separate media room
Butler’s pantry & well-equipped kitchen
Central heating system
Internal access garage + plenty of parking
Large flat section in peaceful setting
Available now
A fantastic home at exceptional value — perfect if you're flexible around the sale process.
Ready now. Move in costs: 4 weeks bond + 2 weeks rent in advance.
Book your viewing today and experience this Makarau lifestyle gem.
To enquire or apply for this rental, please visit: 
https://renti.co/listing/88-cameron-way-makarau-auckland
",645,500,weekly
5456757494,05/08/2025,active,"4/47 Jane Cowie Avenue, Otahuhu, Auckland City, Auckland",Otahuhu,Auckland City,Auckland,myRent.co.nz Ltd,myRent.co.nz,Home,2,1,2,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/auckland-city/otahuhu/listing/5456757494,2025-08-05T17:36:32.725763+00:00,"Charming 2BR Unit in Otahuhu
Nestled in the welcoming community of Otahuhu, this cozy 2-bedroom unit at 4/47 Jane Cowie Avenue offers a comfortable and convenient lifestyle. The home is Healthy Homes compliant, ensuring your living environment meets the highest standards for health and safety. The inclusion of air conditioning and heating systems provides year-round comfort, while the built-in wardrobe adds a touch of elegance and practical storage solutions. The private courtyard is a lovely space for relaxation or entertaining guests in the fresh air.
The local area boasts a variety of amenities to meet your daily needs. From supermarkets, cafes, and restaurants to parks and recreational facilities, everything you require is just a stone's throw away. Otahuhu also offers excellent public transport links, making commuting to the city or exploring the wider Auckland region a breeze. The unit comes with two dedicated parking spots, adding to the convenience for those with vehicles.
Becoming part of the Otahuhu neighbourhood means embracing a community-focused lifestyle. There are community centres, local events, and markets that foster a sense of belonging and provide opportunities to connect with your neighbours. With a rental rate of $590 per week and a bond of $1,770, this unit is not just a house, but a place you can truly call home. Don't miss the chance to make this delightful property your new haven.
Parking summary: 1 covered spot, 1 non-covered spot
Features: Heating, Courtyard, Built-in wardrobe, Air conditioning, Healthy Homes compliant
Bond: $1,770.00
TO APPLY or SCHEDULE A VIEWING: please copy and paste the following link into your browser: https://www.myrent.co.nz/tm/SQZZJQ
",84,590,weekly
5456766300,05/08/2025,active,"82b Marshall Street - GREERTON, Greerton, Tauranga, Bay Of Plenty",Greerton,Tauranga,Bay Of Plenty,beHome Realty Limited,Heather Harrison,Home,3,1,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/bay-of-plenty/tauranga/greerton/listing/5456766300,2025-08-05T17:36:37.125333+00:00,"Sunny 3-Bedroom Family Home with Rural Outlook – Greerton
This tidy and well-presented three-bedroom home is perfectly positioned in a peaceful part of Greerton, offering comfort, space, and a touch of rural charm. The sunny open-plan living and dining area opens out via ranch slider to a private deck, where you can relax and enjoy tranquil rural views—ideal for morning coffee or evening BBQs. The layout includes a separate toilet and a functional bathroom, with easy-care flooring and neutral tones throughout.
The home also features a single internal access garage with remote entry, providing security and convenience. There's additional off-street parking and a manageable section that's great for families or couples wanting outdoor space without the maintenance hassle. Located just a short drive from Greerton Village, schools, parks, and amenities, this is a fantastic opportunity to settle into a quiet, family-friendly area
Please drive by the property and see if it suits you first. Do not enter onto the property.
If you would like to view and or apply for the property please follow this link https://apply.tpsportal.co.nz/tps1113
This will direct you to the application site Tenancy Portal. Here you can upload your profile / application and then apply for a viewing. If a viewing time has already been set, simply select the date & time is suitable and confirm!
By both applying and requesting / confirming a viewing together gives you the best chance as once you have viewed the property, we will have the required information ready to submit for approval.
The cost to move into the property is: 4 weeks bond + 1 or 2 week’s rent. We do accept bond transfers provided your current landlord / reference check meets our criteria.
The move in costs must be paid prior to moving in, otherwise keys may not be released to you.
",156,680,weekly
5456774993,05/08/2025,active,"31 Marumaru Lane, Manurewa, Manukau City, Auckland",Manurewa,Manukau City,Auckland,Opes Property Management North Limited,Richel Barlow,Home,3,2,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/manukau-city/manurewa/listing/5456774993,2025-08-05T17:36:37.325054+00:00,"This spacious and modern townhouse is ready for new tenants to move in and enjoy.
Spread over 3 levels with a convenient internal access garage on the ground level, with an automatic door to make parking a dream.
There is a large bedroom located downstairs with its own bathroom and access to a small courtyard garden off this suite. 
Upstairs is the main living area with a generous balcony off the open plan living and dining area. The modern kitchen has everything you need to entertain and make socialising in this space easy.
On the top floor are the remaining 2 bedrooms, and a family bathroom.
The location and quality of this build make it a perfect home, or lock up and leave crash pad if your working close by.
MOVE IN COSTS: 
1st weeks rent & 4 weeks bond.
Pets Negotiable
",97,670,weekly
5456708745,05/08/2025,active,"3x/16 Chapman Street, Grey Lynn, Auckland City, Auckland",Grey Lynn,Auckland City,Auckland,OneCiti Property Management,Luke || OneCiti,Home,2,2,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/auckland-city/grey-lynn/listing/5456708745,2025-08-05T17:36:39.934674+00:00,"|| 2 Bedroom | 2 Bathroom | 1 Car park ||
Just imagine it, this coming summer... Invite your friends, the sun sets behind the Waitakere’s and you meander up the road to Ponsonby Central for dinner. Top off your evening in Auckland's coolest nightspots before walking right past the taxi rank home. Perfect. 
When you enter this beautiful 2 bedroom 2 bathrooms unfurnished apartment you will be grabbed by the abundance of natural light from the sunny East facing aspect. 
This is a far cry from the shoeboxes found on the other side of town. It is truly a great opportunity, so put an extra sugar in your coffee and phone us real quick. I can’t wait to show you around.  
This is a fantastic freshly painted and carpeted apartment in a great corner of town that includes 1 basement car park to escape the city during the weekend. 
Within very close proximity to the delights of Ponsonby Road, you can be assured of a great lifestyle whether shopping, dining or catching up with mates for a casual drink at one of the many bars.
Required term - Minimum 6 months, ideally 1 year
Book straight in for a viewing now by clicking on the ""Book a viewing"" button.
Disclaimer: Please note the photos shown may differ slightly to the actual property.
Luke
021891555
mailto:agent@oneciti.co.nz
",431,660,weekly
5456726473,05/08/2025,active,"3a Coradine Street , Masterton, Wellington",Masterton,Masterton,Wellington,"Property Brokers, (Licensed: REAA 2008)",Becca Phillips,Other,2,1,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/wellington/masterton/masterton/listing/5456726473,2025-08-05T17:36:43.697005+00:00,"Could this be your next rental property? Confirm all viewing times at: http://www.propertybrokers.co.nz on your PC and click on the “Book a viewing” link! Please do not enter the property outside the set viewing times.
Easy care property where comfort meets convenience in a popular location, close to essential amenities. Immerse yourself in the warmth and light that this lovely residence provides.
2 double bedrooms 
Sunny Kitchen with great storage
Open plan kitchen and dining area
Lounge with heatpump
Insulation compliant
Bathroom with shower box and bath
Laundry in the garage
Lawns/gardens maintained by tenant
Pets, with references
Available 11 September 2025 on a  periodic tenancy.
Rent: $500.00, Bond $2000.00 – Total ingoing amount: $2,500.00 BP
Book your viewing today – this property won’t last long!
",140,500,weekly
5456773105,05/08/2025,active,"705 Massey Street, Akina, Hastings, Hawke's Bay",Akina,Hastings,Hawkes Bay,"Property Brokers, (Licensed: REAA 2008)",Alana Cameron,Home,3,1,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/hawkes-bay/hastings/akina/listing/5456773105,2025-08-05T17:36:44.587036+00:00,"Ideal family home or for a professional couple in a lovely location! 
-This home features three bedrooms .  
-A lovely character home with open plan living.  
-Modern kitchen with dishwasher
-Two Bathrooms and an additional separate toilet.
-Three hobby rooms and carport so ample storage
-Pets negotiable
-Lawns and gardens maintained by tenant
Rent:  $680.00 per week      Bond  $2720.00       Total in-going amount:  $3400.00  AP
Available now on a periodic tenancy.
To book a viewing or apply online please visit our website http://www.pb.co.nz.
",337,680,weekly
5456784289,05/08/2025,active,"24 Malaspina Place, Papatoetoe, Manukau City, Auckland",Papatoetoe,Manukau City,Auckland,"Ray White Papatoetoe (Noble Realty Limited), (Licensed: REAA 2008)",Danielle Weck,Other,1,1,2,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/manukau-city/papatoetoe/listing/5456784289,2025-08-05T17:36:47.258682+00:00,"Cozy and modern one-bedroom unit located in popular Papatoetoe. With a good-sized open plan kitchen and living area, combined bathroom with storage, and two carparks. Located in a very quiet complex, backing onto Kohoura Park.
*** To arrange a personal viewing for this property please use our online booking system at https://bookme.tenant.co.nz/tps5282 (copy and paste this link into your web browser)***
Total move in costs: $2700 (includes 2 weeks rent and bond)
You are welcome to view the property from the roadside, under no circumstances are you to go onto the property. 
Our hours of business are 8.30am - 5.00pm Monday - Friday. If your enquiry is outside of these hours the Property Manager will contact you on the next business day.
LANDLORDS: Are you looking for a professional property management service? Let us help! Ask us today for more information - phone 09 281 5440.
",171,450,weekly
5456749069,05/08/2025,active,"16 Patts Avenue, Glendene, Waitakere City, Auckland",Glendene,Waitakere City,Auckland,"Barfoot & Thompson Glen Eden Rentals, (Licensed: REAA 2008)",Sonia Martinez,Home,3,1,4,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/waitakere-city/glendene/listing/5456749069,2025-08-05T17:36:50.301127+00:00,"BOOK A VIEWING TIME ONLINE NOW!
Scroll to the bottom of this page and click the 'View their website' link, or go to http://www.barfoot.co.nz/11020709
Don’t miss the opportunity to make this beautiful home yours:
3 spacious bedrooms
Family-friendly bathroom with a separate toilet
Open-plan living, dining & kitchen for easy entertaining
Seamless indoor-outdoor flow—ideal for relaxing or hosting
Secure garage plus a large study/storage room
Ample off-street parking for additional vehicles
Excellent public transport access, including nearby train stations Sunnyvale and Glen Eden.
In zone for 
Close to green spaces, local cafes, and all essential amenities
Move-in Costs:
2 weeks’ rent in advance
4 weeks’ bond
No pets.Fireplace not in use.Book a viewing online:
Landlords: Thinking of renting out your property?
Barfoot & Thompson can professionally manage your investment.
Contact Sonia Martinez on 027 298 3083 for more details.

Beware of scams!
Barfoot and Thompson do not ask for any money to paid upfront for our properties until after you have viewed by a staff member who will be wearing I.D and travel in a sign-written vehicle and completed our application form. If you are the successful applicant, we will provide you with a tenancy agreement and clear instructions on what money you are required to pay and when. If unsure, please give us a call or pop into our branch and see us in person.
See interactive features for this property on barfoot.co.nz. Click the ""View their website"" link at the bottom of this page.
",184,690,weekly
5456839434,05/08/2025,active,"42 Pipitea St, Thorndon, Wellington, Wellington",Thorndon,Wellington,Wellington,Leaders Property Management (2024) Limited,Beni Tesoriero,Other,2,1,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/wellington/wellington/thorndon/listing/5456839434,2025-08-05T17:36:50.348623+00:00,"A beautifully presented house in a super central location !
This lovely 2 bedroom house presents a rare opportunity on the rental market; beautifully maintained, super central, and spacious with 3 levels…. you won’t see properties like this one come up often.
Full features include: 
Lovely sunny open plan living area, with French doors to a large, north facing deck
Stylish kitchen with great storage
White ware includes Fridge/freezer, dishwasher, washing machine, dryer
Two double bedrooms with built in wardrobes
Heat pump in living and master bedroom
Lovely modern bathroom
Long single garage, with internal access, and room for laundry and additional storage
Just a short stroll to the train and bus station although there is a bus stop right across the road. Close to Parliament and shops, New World is also just next door….how is that for a local dairy!
This attractive town house offers so much more than can be listed here.
Appointments welcome to view --- please book through Renti!
",276,675,weekly
5456806613,05/08/2025,active,"61C Johnstone street, Foxton, Horowhenua, Manawatu / Whanganui",Foxton,Horowhenua,Manawatu Whanganui,"Property Brokers, (Licensed: REAA 2008)",Sharon Muir,Home,2,1,2,trademe,https://www.trademe.co.nz/a/property/residential/rent/manawatu-whanganui/horowhenua/foxton/listing/5456806613,2025-08-05T17:36:54.194819+00:00,"Could this be your next rental property? Confirm all viewing times at: pb.co.nz on your device and click on the ""Book a viewing"" link! Please do not enter the property outside of the set viewing times.
Cute, sunny and warm  home on rear section. 
Large heat pump
Two bedrooms
Kitchen with electric cooking
Open plan kitchen / dining, Lounge
Bathroom with shower over bath , Vanity and toilet 
Great outdoor deck area
Lawns maintained by landlord
Available end of August
Rent: $450.00, Bond: $1800.00 – Total in-going amount: $2250.00
Book your viewing today – this property won’t last long!
",92,450,weekly
5456844370,05/08/2025,active,"4/12 Kilbirnie Crescent, Kilbirnie, Wellington, Wellington",Kilbirnie,Wellington,Wellington,Stable Property Matters,Tracey Carnihan,Other,2,1,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/wellington/wellington/kilbirnie/listing/5456844370,2025-08-05T17:36:56.612719+00:00,"SUPERBLY LOCATED AND PRESENTED ART DECO APT:
This property is a gorgeous two bedroom second floor Art Deco apartment - it is an absolute gem of a place! 
Features Include:
Having just been repainted and carpeted throughout this place is nice and fresh and all ready to go  
Located on the second floor of the apartment block it benefits from great sun, light and pleasing outlook
The lounge room is spacious and bright
Two bedrooms are well appointed and spacious
Kitchen is modern, well presented, and has good bench space and storage
Bathroom is light, low maintenance, and easy care  
Located right across the road from Kilbirnie Park - somewhere gorgeous to enjoy and right on your doorstep
The decor is neutral throughout and the art deco features really give this place a sense of character.
Ideally suited to a professional couple or two singles.
",109,620,weekly
5444848940,29/07/2025,active,"15 Puketaha Road, Swanson, Waitakere City, Auckland",Swanson,Waitakere City,Auckland,"Ray White Swanson, (Licensed: REAA 2008)",Ruth J Manley,Home,4,3,7,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/waitakere-city/swanson/listing/5444848940,2025-08-05T17:36:57.461020+00:00,"To book a viewing, please use this link: https://apply.tenant.co.nz/6904641?r=https%3A%2F%2Frwswanson.co.nz%2Fproperties%2Fresidential-for-rent%2Fwaitakere-city%2Fswanson-0612%2Fhouse%2F3340012
Set on one of Swanson's most desirable streets, this spacious Lockwood home offers stunning panoramic views of Auckland City, Rangitoto, and the Coromandel. Designed for relaxed family living and entertaining, it features open-plan kitchen/dining, a formal lounge with wood fire, and seamless indoor-outdoor flow to a large deck and flat lawn.
Enjoy three double bedrooms, a separate office, and a private master suite with ensuite. Double glazing and underfloor heating provide year-round comfort.
The property includes a standalone 'Summer House' with bathroom - perfect as a studio, office, or gym - plus a private inground pool for resort-style living. Double garage and off-street parking for 5+ vehicles.
Just 2.4km from Swanson Village and train station, close to schools, cafes, and local amenities.
No pets permitted.
Rent cost includes pool maintenance.
Move in costs: $950 (x2 weeks rent in advance)
Bond: $3800
Total move in costs: $5700
Available 20th August 2025 - contact us to view.
",748,950,weekly
5456888718,05/08/2025,active,"4/121 Great South Road, Greenlane, Auckland City, Auckland",Greenlane,Auckland City,Auckland,"Crockers Property Management Ltd, (Licensed: REAA 2008)",Lima Sinclair,Home,3,1,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/auckland-city/greenlane/listing/5456888718,2025-08-05T17:37:01.667241+00:00,"** If you are interested, please arrange a viewing and then submit your application via the following link - https://renti.co/browse/crockers (please copy and paste this link).
When is LOCATION not the most important feature in a search for a new home?  This three-bedroom unit is situated in a highly sought after area bordering Greenlane and Epsom, with the bus at the front door, train station a five-minute walk away, and motorway interchanges and Countdown Supermarket just down the road.   
The attention to detail in the refurbishment of the property is obvious at first glance.  With lovely, polished floors in the open plan living-dining area, the kitchen has classy, fitted cabinets, with marble bench-tops.  Brand new fridge/freezer, dishwasher and washing machine are all provided, laundry facilities included in the tiled bathroom.  The three bedrooms (2 double and 1 single) are carpeted and have fitted wardrobes.
The property is fully insulated and has an alarm and heat pump for comfort during all seasons.  There is a single garage, with exclusive use storage room.
Currently having the final touches to landscaping, seize the opportunity to call this double Grammar zone home yours – you won’t be disappointed.
** COST TO MOVE IN:
One weeks rent in advance and Bond of 4 weeks rent.
Please drive by to view the exterior, but please do not enter the grounds of the property.
If you are interested, please call to view the interior.
",240,685,weekly
5456716492,05/08/2025,active,"3181 Great North Road, New Lynn, Waitakere City, Auckland",New Lynn,Waitakere City,Auckland,TNZ Property Management,Kranthi Janagani,Home,2,1,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/waitakere-city/new-lynn/listing/5456716492,2025-08-05T17:37:03.442196+00:00,"Charming Two-Bedroom, One-Bathroom Home in New Lynn – Perfect for Small Families 
Nestled in the heart of New Lynn and bordering the vibrant Kelston area, this spacious two-bedroom, One-bathroom house has everything you need and more. With beautiful timber floors, solid construction, and a clean slate ready for your personal touch, this property offers both comfort and potential.
Two spacious bedrooms with ample natural light
One modern bathrooms for convenience
Beautiful timber flooring throughout
Walking distance to local shops, schools, and amenities
Public transport at your doorstep – easy access to buses and trains
Plenty of off-street parking for multiple vehicles
Close to New Lynn’s thriving retail and dining options
Schools for the kids are just a short walk away
Public transport options within minutes – travel made easy.
Rent: $580 per week
Bond: $2,320
Total Move-In Cost:$2900
Please do a drive-by of the property to view from the roadside first but do NOT enter the grounds of the property.
Apply now
http://www.tpsportal.co.nz/tenancy_application/tps9425
Copy and paste the URL below into a new browser window to submit your tenancy application: [insert URL]
",138,580,weekly
5456808990,05/08/2025,active,"26 Halyard Close, Flagstaff, Hamilton, Waikato",Flagstaff,Hamilton,Waikato,Monarch Realty Ltd,Sandy Glass,Home,3,2,2,trademe,https://www.trademe.co.nz/a/property/residential/rent/waikato/hamilton/flagstaff/listing/5456808990,2025-08-05T17:37:04.787298+00:00,"To book a viewing please follow the below link:
https://bookme.tpsportal.co.nz/tps1328
This tidy brick home is situated at the end of a quiet cul de sac. It has a good sized section with mature gardens and plenty of room for children to run and play. 
The Flagstaff shops are a short stroll away and you are close to arterial routes enabling easy access around the City or further afield.  A range of good schooling is nearby.
This home offers:
3 good-sized bedrooms with the master having its own en-suite bathroom.
The kitchen has been recently updated and is a good size for the cook in the family.
Open plan living and dining areas are sunny and a deck from the living area provides a nice outdoor area to enjoy morning and afternoon.
There is a double lock up garage with extra space for off-street parking for visitors.
This is a property you don't want to miss out on!!!
No Pets
Minimum 12-month fixed term tenancy. 
Move in costs for all properties are 4 weeks bond and 2 weeks rent.
To book a viewing please follow the below link:
https://bookme.tpsportal.co.nz/tps1328
",149,680,weekly
5446390173,30/07/2025,active,"2/52 Fruitvale Road, New Lynn, Waitakere City, Auckland",New Lynn,Waitakere City,Auckland,"Ray White Swanson, (Licensed: REAA 2008)",Ruth J Manley,Home,3,2,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/waitakere-city/new-lynn/listing/5446390173,2025-08-05T17:37:08.710180+00:00,"To book a viewing, please use this link: https://apply.tenant.co.nz/6324051?r=https%3A%2F%2Frwswanson.co.nz%2Fproperties%2Fresidential-for-rent%2Fwaitakere-city%2Fnew-lynn-0600%2Fhouse%2F3340747
Welcome to this charming and cosy three bedroom multi level townhouse - an ideal home for a couple or small family!
The layout is thoughtfully designed for both comfort and convenience. The lower level features a welcoming lounge area and a spacious double bedroom, opening out to a private deck - the perfect retreat to unwind after a busy day with a glass of wine.
At the heart of the home, the open-plan split-level design includes a modern kitchen and dining area, complete with easy access to the laundry and backyard.
Upstairs, you'll find two more generously sized double bedrooms and two bathrooms - one with a shower and the other with a relaxing bathtub. 
Situated in a prime location, this property is just minutes from Fruitvale train station, local bus stops, schools, cafes, shops, and the New Lynn Shopping Centre - everything you need is right at your doorstep.
Don't miss out on this wonderful opportunity - secure your viewing today!
*** Pease note this property is currently rented, no private viewings available***
Rent: $660 pw
Bond: $2640
Total move in costs: $3300
",302,660,weekly
