listing_id,list_date,status,address,suburb,city,region,agency_name,agent_name,property_type,bedrooms,bathrooms,parking_spaces,source_site,URL,Scraped At,Full Description,Page Views,sale_type,ask_price_nzd,cv_nzd,estimate_low_nzd,estimate_high_nzd
5235568513,26/03/2025,active,"148 Harbour Village Drive, Gulf Harbour, Rodney, Auckland",Gulf Harbour,Rodney,Auckland,"Barfoot & Thompson Whangaparaoa, (Licensed: REAA 2008)",['Olga Grinkevich'],Home,3,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/rodney/gulf-harbour/listing/5235568513,2025-08-05T18:23:20.504037+00:00,"The vendors need this sold. Make your move today - opportunities like this don’t last.
This is the only two-level, north-facing with approximately 140m2 floor area townhouse currently available in Gulf Harbour - and it won’t stay on the market for long. Positioned in the heart of Harbour Village Drive with unbeatable marina views, this is a rare and highly sought-after opportunity. The vendors are motivated and ready to sell, so do not delay.
Wake up with the morning sun flooding your bedroom and wind down to the sight of boats drifting across the water at sunset. Every day feels like a holiday here, and once you’re in, you won’t want to leave.
Designed for comfort and effortless living, this townhouse offers a spacious and functional layout perfect for families, professionals, or anyone looking to downsize without compromising lifestyle.
The building, constructed primarily with concrete tilt slab, offers exceptional structural integrity. Kindly note that all exterior maintenance is managed by the body corporate, ensuring the property and grounds are maintained in excellent condition. The associated expenses, which include insurance, cover various aspects of property upkeep and management, potentially providing both financial efficiency and ease.
Key Features:
Three bedrooms, two-and-a-half bathroomsNorth-facing with all-day sun and stunning marina views140m2 floor area approximatelyOpen-plan living and dining flowing onto a private balconyEntertainer’s kitchen with ample storage and great flowMaster suite with ensuite, generous wardrobe, and its own marina-view balconyDouble garage with extra storageQuiet, friendly, gated community with a well-managed body corporateLock-up-and-leave convenienceWalking distance to cafés, restaurants, local 4 Square, golf course, and marinaEasy ferry access to Auckland CBD - ideal for commutersWhether you're searching for your forever home, a premium investment, or a lock-and-leave coastal retreat, this is a unique offering in one of Gulf Harbour’s most desirable pockets.
Contact me now for a private viewing or full property information.
",3565,Fixed Price,989000,1050000,965000,1090000
5178002688,18/02/2025,active,"33 O'Farrell Drive, One Tree Point, Whangarei, Northland",One Tree Point,Whangarei,Northland,"Ray White Bream Bay (The Real Estate Shop Ltd), (Licensed: REAA 2008)",['James Alexander'],Home,4,2,4,trademe,https://www.trademe.co.nz/a/property/residential/sale/northland/whangarei/one-tree-point/listing/5178002688,2025-08-05T18:23:29.144024+00:00,"Location is everything, it's top priority. Positioned by the sea at the end of a private cul de sac in prestigious La Pointe you're about to live your best life. 
Just a short walk one way, you're at the beach, a short walk the other and you're on the private 9-hole golf course. 
Step inside this gorgeous architecturally designed home and the wide gallery hall ushers a sense of luxury, a touch of class. It instantly feels special. The tall, vaulted ceilings bring grandeur and presence. Bright, open and light with flawless flow effortlessly bringing the outside in via wide bifolds opening out to a multitude of private areas in which to enjoy every moment of the day. 
Preparing culinary delights will be an absolute pleasure in this kitchen. Every detail is catered for from the long stone bench tops through to the essential extras; the drinks fridge, pull out pantry storage and of course a scullery; obligatory! 
The under floor heating in this home is a delight beneath your feet, with double glazing you have the utmost comfort all year round. 
Bedrooms are roomy, the master opening via ranch sliders to the courtyard. Let the summer breeze and salty air soothe you to rest. Bathrooms are beautifully appointed, the ensuite with convenient his and hers suspended vanity. 
When it comes to outdoor green space, there's plenty of it, the central lawn framed by mature shrubs, selection of fruit trees and hedging maximising privacy with aesthetically pleasing appearance. Every corner of this property has been put together with the utmost function and care with meticulous detail. 
A property refreshingly different from the rest. It's time for a lifestyle, time to live life in style here at 33 O'Farrell Drive. Properties of this calibre don't last. See it now and make it yours.
Viewing By Appointment 
Visit us here ... https://rwbreambay.co.nz/WPU30448
",4807,Fixed Price,1195000,1125000,1040000,1180000
5340510822,27/05/2025,active,"6 Coopworth Street, Karaka, Franklin, Auckland",,,,Legendary Homes,['Richard Du'],Home,4,2,3,trademe,https://www.trademe.co.nz/a/property/new-homes/new-house/auckland/franklin/karaka/listing/5340510822,2025-08-05T18:23:30.463848+00:00,"Brand New Premium 4-Bedroom Karaka Standalone
Brand New Premium finished 4-Bedroom standalone Home with Double Garage – A perfect option for first home buyer or investor.
Proudly bought to you by Legendary Home, an multi award winner, well known in communities for crafting quality homes that meet the needs of Kiwi families.
This newly completed 4 -bedroom detached home (CCC and title all received), continues Legendary Homes' signature design style, featuring a spacious open-plan kitchen and living area. Large glass doors and windows allow ample natural light to flood the space, keeping the home bright and airy.
Modern & Luxurious Designer Kitchen ( We are different kitchen styles for you to choose, please find out from our photo gallery)
The kitchen is equipped with premium SMEG appliances ( gas cook) and a touchless LED-backlit splashback, offering a sleek and luxurious modern lifestyle.
Elegant Details & Stylish Finishes
The living room boasts a meticulously designed feature wall, adding a sophisticated touch.
Versatile Garage with good size laundry area
Upstairs - 4 bedrooms, 2 bathrooms Including a master room.
It is great home for good size family, and great option for investor as well for its price.
This house is part of newest development 'Karaka Village', it is located in the prestigious and traditional high-class Karaka area, renowned for its lifestyle and horse racing. But this new 'Karaka Village' is bringing the modern lifestyle, more than a dozen of new community business shops and riverside dining experience to embrace the different way of living.
A local existing kindergarten, school, and tennis court are all just a few minutes' drive away. Additionally, a nearby roundabout features a local museum, where you can explore Karaka’s century-long history.
Legendary home committed to high quality construction finish, premium appliances and modern lifestyle. You will be proud of your decision and surprised for what you can own in your new home. Please check the following feature.
Home features include:
SMEG kitchen appliance (cooktop, build in oven and dishwasher)
Installed Telsa charger
Central air conditioning
Underfloor heating for each bathroom
Premium waterwares
Touchless Kitchen Splashback LED light (Button Control)
(LED light/Demist) bathroom mirror
Video Intercom System
Security alarm system
1 year maintenance period
10 Year Master Build Guarantee
Please report to our Showhome (2 Coopworth Street) during our Sunday opening hours to meet our friendly New Home Consultant to find out more.
",2301,Price by Negotiation,,,,
5304918355,06/05/2025,active,"45 Flemington Road, Aramoho, Whanganui, Manawatu / Whanganui",,,,"Bayleys Whanganui, (Licensed: REAA 2008)","['Knud Bukholt', 'Jens Bukholt']",Other,0,0,0,trademe,https://www.trademe.co.nz/a/property/residential/lifestyle-property/manawatu-whanganui/whanganui/aramoho/listing/5304918355,2025-08-05T18:23:32.129193+00:00,"An exceptional opportunity for developers and land bankers, this 4.5 hectare (more or less subject to subdivision and title) flat lifestyle block sits just minutes from town and is within the rural lifestyle zone of the Whanganui District. 
With Whanganui District Council-approved plans already in place and favourable for subdivision under current zoning, this property is ideal for a developer or land banker. The flat contour and rural outlook make it an attractive proposition for future buyers, while the proximity to Whanganui ensures strong demand for lifestyle sections. 
Opportunities like this, combining scale, location, and council-ready planning, are increasingly rare. Act now to unlock the full potential of this versatile parcel.
NB: Boundary lines are indicative only.
",1695,Fixed Price,650000,1410000,1180000,1320000
5293319407,30/04/2025,active,"21 Pine Harbour Parade, Beachlands, Manukau City, Auckland",Beachlands,Manukau City,Auckland,"Barfoot & Thompson Beachlands, (Licensed: REAA 2008)","['Clare Dower', 'Ian Boswell']",Home,5,3,3,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/manukau-city/beachlands/listing/5293319407,2025-08-05T18:23:32.731606+00:00,"Prepare to fall in love from the moment you arrive. This substantial 338sqm (approx) family home has features in abundance, starting with its superb location, sun aspect, street appeal and very desirable triple car garaging.
Originally built as the flagship show home, the property has recently undergone a fabulous transformation both inside and out. Intended as their 'forever home', no expense has been spared – from the glamorous Labella designed kitchen with revolutionary Silestone technology benchtop, high end appliances, beautiful flooring and full interior refresh, this photogenic home is straight out of the pages of a glossy magazine.
In the north/west/easterly facing garden, resort style living is on offer – spend countless hours in the heated saltwater swimming pool with its stunning mood lighting or curl up with a book in the sheltered gazebo with BBQ close to hand.
If family and creating memories for a lifetime are important to you – this is the home that not just your kids but other people’s kids will want to hang out in – there’s certainly enough space for all with 5 double bedrooms, 3 bathrooms, 2 living areas, office space and a separate laundry.
Located an easy walk to catch the ferry into the city for work, or an evening or day out, you can also enjoy the luxury of keeping your boat in walking distance at the Marina. Watch our Special Agents 003 video tour online.
",5948,Fixed Price,2209000,1700000,1620000,1830000
5364162426,11/06/2025,active,"615 Blockhouse Bay Road, Blockhouse Bay, Auckland City, Auckland",Blockhouse Bay,Auckland City,Auckland,"Barfoot & Thompson Mt Eden, (Licensed: REAA 2008)","['Paul Donovan', 'Sharon Walls']",Home,3,1,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/auckland-city/blockhouse-bay/listing/5364162426,2025-08-05T18:23:33.233684+00:00,"Step back in time with this enchanting seaside cottage, nestled just a stone’s throw from Blockhouse Bay beach, park and reserve. Over 100 years old, the character-filled gem once served as a tiny shop, delighting generations of beachgoers with sweet treats and coastal charm.
Cosy and comfortable as is, the home is filled with warmth and whimsy. Tucked into a tranquil setting where birdsong fills the air, a garden studio offers the perfect retreat for artists, writers or hobbyists. A short stroll to Blockhouse Bay’s vibrant village, you’ll find cafés, shops, sought-after schools, scenic bush walks and easy transport to the CBD and New Lynn.
While time has taken its toll and maintenance is needed, the potential here is undeniable: restore, refresh or reimagine entirely with a new build (subject to Council Consent). If timeworn treasures speak to you, this character-rich cottage offers a deeply rewarding project.
Could this be your weekend retreat, first home or delightful downsizer?
",7150,Fixed Price,989000,1225000,1090000,1230000
5223816092,18/03/2025,active,"52E Tapu Road, Huapai, Rodney, Auckland",Huapai,Rodney,Auckland,"Ray White Devonport (DEVONPORT REAL ESTATE LIMITED), (Licensed: REAA 2008)",['Tracy Taylor'],Home,4,3,1,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/rodney/huapai/listing/5223816092,2025-08-05T18:23:35.490428+00:00,"Motivated Vendors- Instruct to present all offers!
If you are searching for an immaculate near new home then we have the property for you.
This four-bedroom, three-bathroom home ticks all the boxes, freestanding and freehold plus NO BODY CORP FEES!
Built to a high standard with quality appliances and tasteful neutral decor throughout, the home's hub is the large entertainer-sized kitchen with a centre island. The open-plan living and dining area is light and bright, with room for a large dining table. Ranch sliders in the kitchen and lounge open to the courtyard for alfresco dining.
Also located downstairs is a double bedroom with outdoor access and a bathroom. This is a great guest bedroom, when grand parents visit, those who cannot use stairs, home office, or flatmates (Can rent downstairs room with Bathroom $300-$350 p/w).
Located at the top of the stairs is a small alcove sitting area - perfect as a computer area or a quiet reading nook. Also on this level are three bedrooms and two fully tiled modern bathrooms, including one ensuite in the master bedroom plus a large walk-in closet.
This is a great versatile floor plan, as you can reconfigure the downstairs bedroom into a lounge or separate dining area.
Near the Huapai Reserve, it is perfect for exercising and walking the dogs. Public transport is at your doorstep, and you will be surrounded by large quality homes with hardly any townhouses.
Muriwai Beach, Huapai Village, Kumeu, and its Showgrounds host all kinds of events and are just a short drive away.
This is a very sought-after location with a country feel but so close to amenities - it's very much the best of both worlds.
Our current owners loved that they could have flatmates to help with the mortgage. This is a fantastic offering for larger families, first-home buyers and savvy investors.
Viewing is advised to truly appreciate what is on offer. Contact Tracy on 027 473548.
",4175,Price by Negotiation,,870000,835000,945000
5446084729,30/07/2025,active,"12 Judge Richardson Drive, Opaheke, Papakura, Auckland",Opaheke,Papakura,Auckland,"Barfoot & Thompson City, (Licensed: REAA 2008)","['Philip Davis', 'Kristina Clarke']",Home,6,4,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/papakura/opaheke/listing/5446084729,2025-08-05T18:23:38.488946+00:00,"MORTGAGEE TENDER - 12 Judge Richardson Drive, Papakura
Substantial Lifestyle Home 1.6270ha
This substantial residence, measuring 382m² (according to per Property Guru), sits on a 1.6270ha freehold site in Opaheke/Papakura. It includes six covered car spaces at the main dwelling and a separate double garage with two extra rooms for office or storage.
The interior offers a family friendly layout featuring seven bedrooms, four bathrooms that includes two master bedrooms with ensuites and walk in wardrobes, generous open-plan living and a separate butler’s kitchen, opening to a north-facing covered patio. 
The grounds are mostly level with covered outdoor areas, and extra parking. The property is well-located in Opaheke, close to amenities, schools, parks and near the upcoming Costco and Drury development.
This property is to be sold by way of mortgagee sale, and will be sold by the mortgagee strictly “as is where is”.  Interested parties are strongly recommended to undertake their own due diligence on the property.  Note, the property is subject to an Environment Court judgment and order (see Auckland Council v Sharma [2024] NZEnvC 137).
Open Home
Sunday 10th of August 3:45 - 4:15pm
",2626,Tender,,2545000,2470000,2600000
5132479826,21/01/2025,active,"401/1 Rose Garden Lane, Albany, Albany, North Shore City, Auckland",Albany,North Shore City,Auckland,"Ray White Albany (Ideal Real Estate Ltd), (Licensed: REAA 2008)","['Lily Han', 'Konrad Eales']",Home,2,2,1,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/north-shore-city/albany/listing/5132479826,2025-08-05T18:23:40.962701+00:00,"This is your great opportunity to purchase a spacious & modern 2 bedroom, 2 bathroom, corner situated apartment with study, in the highly sought-after and attractive Rose Garden Apartments, within Albany. It also has 1 secure car park & storage. Enjoy the breathtaking & wide ranging views over Central Albany by day and then enjoy the brilliant sunsets at night.
This apartment is an extremely convenient location, with everything you need to live, work and play right on your doorstep, being situated in the heart of Albany, a small walk away from Westfield Albany Shopping Mall, Albany Mega Centre, shops, and Park N' Ride bus station. It is handy to the State Highway 1 Motorway on ramp. This premium apartment is designed for quality, durability, and warmth.
Features:
2 bedrooms, 2 bathrooms & studyOpen-plan modern kitchen, lounge & dining areaFloor-to-ceiling windows, inviting sunlight & warmthBalcony offering wide ranging views over Albany & privacyLift from basement & ground floor1 x car park & 1 x storage lockerSecure electronic key access throughoutAuckland Council Rates $2,568.26 (24/25)Walk to other amenities such as the Massey University, Albany Swimming Pool/Gym, Albany Park-and-Ride bus station & cinema. Multitudes of diverse restaurants & popular fast food outlets McDonald's, KFC & Burger King are also nearby. Beaches via East Coast Road, North Harbour Stadium, and access to State Highway 1 are minutes away.
Albany is both an established and growing locale, home to popular schools such as Albany Primary School, Albany Junior High, Albany Senior High & elite private schools Pinehurst School, Kristin School.
Talk to Lily or Konrad today for more information or to arrange a viewing.
",2335,Price by Negotiation,,800000,705000,775000
5410829128,09/07/2025,active,"47 Riddell Road, Glendowie, Auckland City, Auckland",Glendowie,Auckland City,Auckland,"Barfoot & Thompson St Heliers, (Licensed: REAA 2008)",['Kelly Midwood'],Home,4,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/auckland-city/glendowie/listing/5410829128,2025-08-05T18:23:40.980276+00:00,"264m² of living is offered here for families seeking separation and the possibilities for VALUE ADD - most of the work has been done and with 2 new bathrooms it would be WOW!!
Crafted from these traditionally reliable materials, this impressive 2-level 1980s residence offers the ultimate in durability and comfort, providing your family with a spacious 264m² sanctuary you’ll love coming home to. Tucked away down a private right of way, you’ll also enjoy the peace and privacy of a section large enough for kids to play, al fresco pleasures or simply soaking up the sun.
On the lower level, discover an expansive family room, two well-appointed bedrooms, a full bathroom, a handy kitchenette space and laundry facilities - making this the ideal zone for guests, extended family or independent teens.
Ascend the charming staircase and be greeted by a light-filled, open-plan living, kitchen and dining area. The kitchen is a chef’s delight - industrial chic with generous bench space, perfect for family feasts and culinary creations. Throw open the doors and let your gatherings spill out onto the generous deck - seamless indoor-outdoor flow for effortless entertaining. You’ll also find two more inviting bedrooms and family bathroom..
The location is all a family could desire - in zone for Glendowie College and St Heliers School (both within walking distance); close to the Maskell Street shops; and a few minutes drive to St Heliers beach and village
If you’re searching for a home that feels substantial, secure and welcoming - this will tick all the boxes. Experience the solid difference for yourself - call me now!
Please visit http://www.barfoot.co.nz/915281 and scroll down to download or view: Title; LIM (where available); Particulars and Conditions of Sale by Auction (where applicable); and other informative documents
",4164,Fixed Price,1730000,1400000,1380000,1560000
5387373556,25/06/2025,active,"19 Takapu Street, Henderson, Waitakere City, Auckland",Henderson,Waitakere City,Auckland,"Barfoot & Thompson Mt Eden, (Licensed: REAA 2008)",['Doug Lum'],Home,4,2,4,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/waitakere-city/henderson/listing/5387373556,2025-08-05T18:23:48.259977+00:00,"Your opportunity to make this exceptional property your new home!
Surrounded by a vibrant backdrop alive with native birdlife, including the captivating Tui's and Fantails, this home offers a unique connection to nature that will bring joy and tranquility to your daily family life.
4/5 Bedrooms + Study/OfficeStudio/Sleep-Out + Garden Shed2 Bathrooms / 2 ToiletsIdeal setup for Extended Family/Teenagers RetreatLots off Street parking for 5/6 cars, Boat or CaravanAll within walking distance to West City Mall, the Boundary Shopping Centre, West Wave Pools, The Alderman Café, Henderson Night Market, Pak n Save, Library, everything you need is so nearby and handy. 
Priority viewing, don't wait for the SOLD Sign.
See interactive features for this property on barfoot.co.nz. Click the ""View their website"" link at the bottom of this page.
",3014,Price by Negotiation,,1050000,965000,1090000
5328394852,20/05/2025,active,"16 Traverse Lane, Omokoroa, Western Bay Of Plenty, Bay Of Plenty",Omokoroa,Western Bay Of Plenty,Bay Of Plenty,"Your Real Estate, (Licensed: REAA 2008)",['Rachel Reuben & Emma'],Home,3,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/bay-of-plenty/western-bay-of-plenty/omokoroa/listing/5328394852,2025-08-05T18:24:00.135201+00:00,"Built in 2020 by Classic Homes, this modern, well-designed property offers a great mix of style and everyday function. With scenic bush views at the rear and a smart, open layout, it’s ideal for families or anyone looking for a home that’s ready to enjoy.
Inside, the open-plan living, dining, and kitchen areas make daily life easy. The galley-style kitchen features ample storage and a generous breakfast bar, with a flexible adjacent nook that works perfectly as a bar for entertaining or a study space.
The large, covered deck at the back is great for entertaining, with plenty of space for a barbecue or outdoor dining. The level backyard is family-friendly, with room for a trampoline and space for kids to run around or play.
There are three generous bedrooms, including a master with its own ensuite, large wardrobe, and direct outdoor access. A family bathroom with toilet and a double garage with integrated laundry complete the home’s practical layout.
Located close to local amenities, beaches, cycleways, walking tracks, and the golf course, this home is perfectly positioned for a busy, active lifestyle—offering both comfort and convenience in a modern, easy-care package. For more information or to book a private viewing, contact Your Real Estate Agent.
",1807,Price by Negotiation,,850000,775000,885000
5305140573,07/05/2025,active,"11/12 Blueridge Close, Sunnyvale, Waitakere City, Auckland",Sunnyvale,Waitakere City,Auckland,"Barfoot & Thompson Mt Eden, (Licensed: REAA 2008)",['Lillian Bai'],Home,2,1,1,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/waitakere-city/sunnyvale/listing/5305140573,2025-08-05T18:24:00.414343+00:00,"Tucked away in a peaceful loop street in the heart of Sunnyvale, this charming and low-maintenance brick and tile home is a fantastic find for first-home buyers, downsizers, young families, or savvy investors. Set on a flat site and surrounded by plenty of green space, the home offers light-filled, easy living in a family-friendly neighbourhood.
Freshly updated with new carpet and paint throughout, the well-designed 59m² floor plan features an open-plan kitchen and living area, two double bedrooms, and a generous bathroom. There's ample outdoor space at both the front and rear doors - perfect for relaxing, entertaining, or for children to play. With a community park and playground at the centre of the loop, you'll enjoy the shared green space right on your doorstep.
Key Features:
Solid brick & tile construction - single-level & low maintenance
Two double bedrooms and a spacious bathroom
Freshly updated with new carpet and interior paint
Open-plan kitchen and living area with great natural light
Generous outdoor space front and back - ideal for kids or pets
One allocated car parking in front of the unit as per the Body Corporate
Body Corporate Levy $2,521.68 (from 31st May 2025 to 31st May 2026)
Set in a quiet, friendly loop street with park and playground at the centre
You'll love the convenient location - just a short walk to Sunnyvale Train Station. WestCity, Waitakere, kmart, local schools, parks, and eateries are all nearby. Henderson, public transport links, and motorway access are just minutes away, making commuting and errands a breeze.
This is easy, affordable living in a great location - don't miss your chance to secure it!
Call now to arrange a VIP viewing! Properties in this street sell quickly!
See interactive features for this property on barfoot.co.nz. Click the ""View their website"" link at the bottom of this page.
",3886,Fixed Price,535000,600000,540000,605000
